1075_2016-06-11_0_1,44.009056
1075_2016-06-11_0_2,33.32062
1075_2016-06-11_0_3,20.011375
1075_2016-06-11_0_4,13.290649
1075_2016-06-11_0_5,11.853565
1075_2016-06-11_0_6,26.470634
1076_2016-06-11_0_1,72.41202
1076_2016-06-11_0_2,36.546963
1076_2016-06-11_0_3,27.225672
1076_2016-06-11_0_4,23.575157
1076_2016-06-11_0_5,22.361364
1076_2016-06-11_0_6,46.452858
1077_2016-06-11_0_1,20.824385
1077_2016-06-11_0_2,11.198846
1077_2016-06-11_0_3,6.835343
1077_2016-06-11_0_4,5.6796827
1077_2016-06-11_0_5,16.719233
1077_2016-06-11_0_6,22.06127
1125_2016-06-11_0_1,52.001816
1125_2016-06-11_0_2,33.69057
1125_2016-06-11_0_3,23.99586
1125_2016-06-11_0_4,17.521612
1125_2016-06-11_0_5,14.644937
1125_2016-06-11_0_6,20.568645
1126_2016-06-11_0_1,174.77682
1126_2016-06-11_0_2,122.79495
1126_2016-06-11_0_3,84.13541
1126_2016-06-11_0_4,71.03082
1126_2016-06-11_0_5,49.599377
1126_2016-06-11_0_6,80.41872
1127_2016-06-11_0_1,392.47736
1127_2016-06-11_0_2,315.2026
1127_2016-06-11_0_3,221.9661
1127_2016-06-11_0_4,147.51627
1127_2016-06-11_0_5,48.45909
1127_2016-06-11_0_6,47.967434
1128_2016-06-11_0_1,626.81433
1128_2016-06-11_0_2,504.12375
1128_2016-06-11_0_3,296.44635
1128_2016-06-11_0_4,157.3858
1128_2016-06-11_0_5,52.622337
1128_2016-06-11_0_6,64.11163
1129_2016-06-11_0_1,887.8301
1129_2016-06-11_0_2,737.5718
1129_2016-06-11_0_3,526.81256
1129_2016-06-11_0_4,256.04657
1129_2016-06-11_0_5,97.59821
1129_2016-06-11_0_6,90.97499
1130_2016-06-11_0_1,1160.1013
1130_2016-06-11_0_2,1248.9027
1130_2016-06-11_0_3,1141.0103
1130_2016-06-11_0_4,587.0473
1130_2016-06-11_0_5,140.35509
1130_2016-06-11_0_6,80.110504
1131_2016-06-11_0_1,234.9736
1131_2016-06-11_0_2,263.72183
1131_2016-06-11_0_3,222.32225
1131_2016-06-11_0_4,133.96016
1131_2016-06-11_0_5,26.194183
1131_2016-06-11_0_6,32.15284
1132_2016-06-11_0_1,8.311373
1132_2016-06-11_0_2,4.759704
1132_2016-06-11_0_3,6.5884275
1132_2016-06-11_0_4,4.883427
1132_2016-06-11_0_5,1.7674254
1132_2016-06-11_0_6,0.0
1172_2016-06-11_0_1,9.315204
1172_2016-06-11_0_2,6.9888477
1172_2016-06-11_0_3,4.5491905
1172_2016-06-11_0_4,3.7409408
1172_2016-06-11_0_5,3.5310788
1172_2016-06-11_0_6,6.6866293
1173_2016-06-11_0_1,34.284355
1173_2016-06-11_0_2,25.211128
1173_2016-06-11_0_3,15.754756
1173_2016-06-11_0_4,12.045446
1173_2016-06-11_0_5,12.032225
1173_2016-06-11_0_6,28.110693
1174_2016-06-11_0_1,23.86522
1174_2016-06-11_0_2,17.214235
1174_2016-06-11_0_3,11.310866
1174_2016-06-11_0_4,7.656889
1174_2016-06-11_0_5,11.861721
1174_2016-06-11_0_6,16.523052
1175_2016-06-11_0_1,6.6350393
1175_2016-06-11_0_2,4.8307843
1175_2016-06-11_0_3,4.3572545
1175_2016-06-11_0_4,3.9415584
1175_2016-06-11_0_5,3.7956917
1175_2016-06-11_0_6,8.223223
1176_2016-06-11_0_1,53.566856
1176_2016-06-11_0_2,50.149258
1176_2016-06-11_0_3,31.490433
1176_2016-06-11_0_4,20.579208
1176_2016-06-11_0_5,8.182987
1176_2016-06-11_0_6,7.9801917
1177_2016-06-11_0_1,1015.5615
1177_2016-06-11_0_2,1064.8966
1177_2016-06-11_0_3,785.4613
1177_2016-06-11_0_4,385.83807
1177_2016-06-11_0_5,99.8966
1177_2016-06-11_0_6,52.628532
1178_2016-06-11_0_1,1217.078
1178_2016-06-11_0_2,1049.4199
1178_2016-06-11_0_3,750.5209
1178_2016-06-11_0_4,319.6232
1178_2016-06-11_0_5,110.26231
1178_2016-06-11_0_6,88.73406
1179_2016-06-11_0_1,585.8178
1179_2016-06-11_0_2,442.09424
1179_2016-06-11_0_3,317.43237
1179_2016-06-11_0_4,203.99246
1179_2016-06-11_0_5,96.96175
1179_2016-06-11_0_6,118.70759
1180_2016-06-11_0_1,695.0238
1180_2016-06-11_0_2,554.23944
1180_2016-06-11_0_3,374.44363
1180_2016-06-11_0_4,204.81682
1180_2016-06-11_0_5,116.240776
1180_2016-06-11_0_6,153.41145
1181_2016-06-11_0_1,450.53497
1181_2016-06-11_0_2,324.94955
1181_2016-06-11_0_3,255.85078
1181_2016-06-11_0_4,162.66862
1181_2016-06-11_0_5,165.34999
1181_2016-06-11_0_6,281.24158
1182_2016-06-11_0_1,579.9276
1182_2016-06-11_0_2,452.0615
1182_2016-06-11_0_3,373.83078
1182_2016-06-11_0_4,274.43488
1182_2016-06-11_0_5,136.07956
1182_2016-06-11_0_6,230.6274
1183_2016-06-11_0_1,131.92935
1183_2016-06-11_0_2,118.75132
1183_2016-06-11_0_3,88.056526
1183_2016-06-11_0_4,59.49807
1183_2016-06-11_0_5,33.261547
1183_2016-06-11_0_6,39.19584
1184_2016-06-11_0_1,5.4047165
1184_2016-06-11_0_2,2.250771
1184_2016-06-11_0_3,1.7375079
1184_2016-06-11_0_4,1.67407
1184_2016-06-11_0_5,0.0
1184_2016-06-11_0_6,12.8504095
1221_2016-06-11_0_1,14.785166
1221_2016-06-11_0_2,10.761328
1221_2016-06-11_0_3,7.8009405
1221_2016-06-11_0_4,3.4806674
1221_2016-06-11_0_5,4.520894
1221_2016-06-11_0_6,4.1688986
1222_2016-06-11_0_1,28.53382
1222_2016-06-11_0_2,16.950853
1222_2016-06-11_0_3,13.080231
1222_2016-06-11_0_4,7.737549
1222_2016-06-11_0_5,4.9237785
1222_2016-06-11_0_6,6.7879834
1223_2016-06-11_0_1,35.01599
1223_2016-06-11_0_2,23.959648
1223_2016-06-11_0_3,14.964396
1223_2016-06-11_0_4,15.286484
1223_2016-06-11_0_5,9.061679
1223_2016-06-11_0_6,10.669195
1224_2016-06-11_0_1,34.082973
1224_2016-06-11_0_2,28.347263
1224_2016-06-11_0_3,18.946602
1224_2016-06-11_0_4,13.496433
1224_2016-06-11_0_5,10.625248
1224_2016-06-11_0_6,18.078526
1225_2016-06-11_0_1,7.74497
1225_2016-06-11_0_2,4.530695
1225_2016-06-11_0_3,3.5040286
1225_2016-06-11_0_4,1.5436325
1225_2016-06-11_0_5,0.0
1225_2016-06-11_0_6,0.0
1227_2016-06-11_0_1,725.1042
1227_2016-06-11_0_2,840.7739
1227_2016-06-11_0_3,681.0809
1227_2016-06-11_0_4,385.00406
1227_2016-06-11_0_5,120.6718
1227_2016-06-11_0_6,71.073
1228_2016-06-11_0_1,1128.4326
1228_2016-06-11_0_2,1033.8696
1228_2016-06-11_0_3,797.5139
1228_2016-06-11_0_4,453.12698
1228_2016-06-11_0_5,171.30789
1228_2016-06-11_0_6,142.64006
1229_2016-06-11_0_1,816.11597
1229_2016-06-11_0_2,631.75476
1229_2016-06-11_0_3,487.9476
1229_2016-06-11_0_4,283.02576
1229_2016-06-11_0_5,147.37811
1229_2016-06-11_0_6,156.884
1230_2016-06-11_0_1,925.17523
1230_2016-06-11_0_2,705.00415
1230_2016-06-11_0_3,503.75577
1230_2016-06-11_0_4,329.68448
1230_2016-06-11_0_5,190.5831
1230_2016-06-11_0_6,162.5869
1231_2016-06-11_0_1,603.4547
1231_2016-06-11_0_2,452.05142
1231_2016-06-11_0_3,373.48068
1231_2016-06-11_0_4,297.89807
1231_2016-06-11_0_5,148.38586
1231_2016-06-11_0_6,184.7708
1232_2016-06-11_0_1,822.7217
1232_2016-06-11_0_2,657.88153
1232_2016-06-11_0_3,500.5655
1232_2016-06-11_0_4,383.85846
1232_2016-06-11_0_5,185.69493
1232_2016-06-11_0_6,192.15898
1233_2016-06-11_0_1,438.97986
1233_2016-06-11_0_2,303.3594
1233_2016-06-11_0_3,169.03853
1233_2016-06-11_0_4,119.758385
1233_2016-06-11_0_5,75.235695
1233_2016-06-11_0_6,139.55118
1234_2016-06-11_0_1,135.95909
1234_2016-06-11_0_2,69.87039
1234_2016-06-11_0_3,50.58643
1234_2016-06-11_0_4,46.24948
1234_2016-06-11_0_5,42.060577
1234_2016-06-11_0_6,96.2543
1235_2016-06-11_0_1,72.77881
1235_2016-06-11_0_2,43.97119
1235_2016-06-11_0_3,24.719463
1235_2016-06-11_0_4,18.196732
1235_2016-06-11_0_5,17.61022
1235_2016-06-11_0_6,37.925213
1272_2016-06-11_0_1,22.756788
1272_2016-06-11_0_2,16.408161
1272_2016-06-11_0_3,7.9263544
1272_2016-06-11_0_4,4.7771263
1272_2016-06-11_0_5,2.9591732
1272_2016-06-11_0_6,4.4306245
1273_2016-06-11_0_1,34.48206
1273_2016-06-11_0_2,20.388226
1273_2016-06-11_0_3,10.630037
1273_2016-06-11_0_4,8.877068
1273_2016-06-11_0_5,3.5498333
1273_2016-06-11_0_6,7.327754
1274_2016-06-11_0_1,22.205578
1274_2016-06-11_0_2,9.970379
1274_2016-06-11_0_3,8.779947
1274_2016-06-11_0_4,5.8513255
1274_2016-06-11_0_5,2.0901794
1274_2016-06-11_0_6,4.1578517
1278_2016-06-11_0_1,29.519215
1278_2016-06-11_0_2,20.87778
1278_2016-06-11_0_3,17.327345
1278_2016-06-11_0_4,12.699991
1278_2016-06-11_0_5,9.491906
1278_2016-06-11_0_6,16.015518
1279_2016-06-11_0_1,22.142977
1279_2016-06-11_0_2,18.900364
1279_2016-06-11_0_3,12.397223
1279_2016-06-11_0_4,12.466032
1279_2016-06-11_0_5,12.616017
1279_2016-06-11_0_6,20.111061
1280_2016-06-11_0_1,143.33768
1280_2016-06-11_0_2,102.580795
1280_2016-06-11_0_3,73.0556
1280_2016-06-11_0_4,63.103035
1280_2016-06-11_0_5,40.766743
1280_2016-06-11_0_6,75.767456
1281_2016-06-11_0_1,478.88303
1281_2016-06-11_0_2,311.52563
1281_2016-06-11_0_3,188.27289
1281_2016-06-11_0_4,152.81374
1281_2016-06-11_0_5,131.39049
1281_2016-06-11_0_6,215.06651
1282_2016-06-11_0_1,527.69446
1282_2016-06-11_0_2,424.5606
1282_2016-06-11_0_3,287.60834
1282_2016-06-11_0_4,213.76125
1282_2016-06-11_0_5,139.7158
1282_2016-06-11_0_6,146.15555
1283_2016-06-11_0_1,72.68672
1283_2016-06-11_0_2,39.197388
1283_2016-06-11_0_3,18.29167
1283_2016-06-11_0_4,18.608246
1283_2016-06-11_0_5,18.590984
1283_2016-06-11_0_6,28.867962
1284_2016-06-11_0_1,28.14997
1284_2016-06-11_0_2,10.6844225
1284_2016-06-11_0_3,5.7996616
1284_2016-06-11_0_4,8.659104
1284_2016-06-11_0_5,12.740828
1284_2016-06-11_0_6,31.002705
1285_2016-06-11_0_1,183.0687
1285_2016-06-11_0_2,98.53835
1285_2016-06-11_0_3,63.291767
1285_2016-06-11_0_4,44.763798
1285_2016-06-11_0_5,38.204052
1285_2016-06-11_0_6,81.26408
1286_2016-06-11_0_1,130.88943
1286_2016-06-11_0_2,73.77542
1286_2016-06-11_0_3,59.78537
1286_2016-06-11_0_4,42.4035
1286_2016-06-11_0_5,42.542553
1286_2016-06-11_0_6,80.24542
1287_2016-06-11_0_1,42.165546
1287_2016-06-11_0_2,25.563496
