1075_2016-06-30_13_1,116.02631
1075_2016-06-30_13_2,106.39379
1075_2016-06-30_13_3,87.204414
1075_2016-06-30_13_4,104.984634
1075_2016-06-30_13_5,115.151054
1075_2016-06-30_13_6,114.0766
1076_2016-06-30_13_1,223.07275
1076_2016-06-30_13_2,210.82458
1076_2016-06-30_13_3,165.92978
1076_2016-06-30_13_4,181.55827
1076_2016-06-30_13_5,187.20808
1076_2016-06-30_13_6,189.84978
1077_2016-06-30_13_1,107.08518
1077_2016-06-30_13_2,95.82328
1077_2016-06-30_13_3,86.16519
1077_2016-06-30_13_4,107.159935
1077_2016-06-30_13_5,148.56117
1077_2016-06-30_13_6,155.89243
1125_2016-06-30_13_1,91.976234
1125_2016-06-30_13_2,83.40746
1125_2016-06-30_13_3,75.15349
1125_2016-06-30_13_4,93.48555
1125_2016-06-30_13_5,112.97179
1125_2016-06-30_13_6,122.30259
1126_2016-06-30_13_1,230.42413
1126_2016-06-30_13_2,201.77986
1126_2016-06-30_13_3,174.22838
1126_2016-06-30_13_4,262.541
1126_2016-06-30_13_5,325.55286
1126_2016-06-30_13_6,338.52762
1127_2016-06-30_13_1,290.35608
1127_2016-06-30_13_2,248.17894
1127_2016-06-30_13_3,196.66162
1127_2016-06-30_13_4,247.38017
1127_2016-06-30_13_5,342.96298
1127_2016-06-30_13_6,408.1668
1128_2016-06-30_13_1,296.5803
1128_2016-06-30_13_2,255.41245
1128_2016-06-30_13_3,204.88313
1128_2016-06-30_13_4,250.5646
1128_2016-06-30_13_5,366.36093
1128_2016-06-30_13_6,438.8699
1129_2016-06-30_13_1,239.90483
1129_2016-06-30_13_2,205.93927
1129_2016-06-30_13_3,182.57268
1129_2016-06-30_13_4,236.85017
1129_2016-06-30_13_5,334.30356
1129_2016-06-30_13_6,400.18762
1130_2016-06-30_13_1,374.81787
1130_2016-06-30_13_2,339.05093
1130_2016-06-30_13_3,308.91498
1130_2016-06-30_13_4,376.5502
1130_2016-06-30_13_5,515.88403
1130_2016-06-30_13_6,570.18866
1131_2016-06-30_13_1,146.4667
1131_2016-06-30_13_2,134.23712
1131_2016-06-30_13_3,138.70154
1131_2016-06-30_13_4,172.16052
1131_2016-06-30_13_5,272.90768
