1075_2016-06-19_16_1,138.67421
1075_2016-06-19_16_2,137.2661
1075_2016-06-19_16_3,97.28226
1075_2016-06-19_16_4,82.96559
1075_2016-06-19_16_5,71.80281
1075_2016-06-19_16_6,51.759407
1076_2016-06-19_16_1,190.45248
1076_2016-06-19_16_2,177.01137
1076_2016-06-19_16_3,181.66689
1076_2016-06-19_16_4,129.09117
1076_2016-06-19_16_5,138.24785
1076_2016-06-19_16_6,88.55442
1077_2016-06-19_16_1,127.471535
1077_2016-06-19_16_2,138.18877
1077_2016-06-19_16_3,111.59046
1077_2016-06-19_16_4,80.46083
1077_2016-06-19_16_5,82.588455
1077_2016-06-19_16_6,72.238945
1125_2016-06-19_16_1,62.416927
1125_2016-06-19_16_2,79.37101
1125_2016-06-19_16_3,64.11489
1125_2016-06-19_16_4,61.82275
1125_2016-06-19_16_5,40.90428
1125_2016-06-19_16_6,44.574474
1126_2016-06-19_16_1,232.82445
1126_2016-06-19_16_2,231.66562
1126_2016-06-19_16_3,209.53018
1126_2016-06-19_16_4,172.3862
1126_2016-06-19_16_5,158.53293
1126_2016-06-19_16_6,127.96368
1127_2016-06-19_16_1,232.31824
1127_2016-06-19_16_2,287.76956
1127_2016-06-19_16_3,278.38766
1127_2016-06-19_16_4,256.214
1127_2016-06-19_16_5,232.98433
1127_2016-06-19_16_6,220.49539
1128_2016-06-19_16_1,261.83847
1128_2016-06-19_16_2,304.24857
1128_2016-06-19_16_3,316.89154
1128_2016-06-19_16_4,269.53015
1128_2016-06-19_16_5,354.37125
1128_2016-06-19_16_6,321.23193
1129_2016-06-19_16_1,297.05637
1129_2016-06-19_16_2,352.10947
1129_2016-06-19_16_3,396.64563
1129_2016-06-19_16_4,351.95294
1129_2016-06-19_16_5,401.864
1129_2016-06-19_16_6,415.93564
1130_2016-06-19_16_1,440.00394
1130_2016-06-19_16_2,461.61826
1130_2016-06-19_16_3,493.52
1130_2016-06-19_16_4,420.5307
1130_2016-06-19_16_5,448.9273
1130_2016-06-19_16_6,453.5108
1131_2016-06-19_16_1,177.97768
1131_2016-06-19_16_2,187.49405
1131_2016-06-19_16_3,191.54796
1131_2016-06-19_16_4,156.20845
1131_2016-06-19_16_5,170.50603
1131_2016-06-19_16_6,146.55724
1132_2016-06-19_16_1,97.85441
1132_2016-06-19_16_2,86.48728
1132_2016-06-19_16_3,53.34667
1132_2016-06-19_16_4,39.124294
1132_2016-06-19_16_5,29.918684
1132_2016-06-19_16_6,21.437384
1172_2016-06-19_16_1,4.2391043
1172_2016-06-19_16_2,5.007539
1172_2016-06-19_16_3,4.734221
1172_2016-06-19_16_4,5.0250688
1172_2016-06-19_16_5,5.2562375
1172_2016-06-19_16_6,8.275795
1173_2016-06-19_16_1,17.838276
1173_2016-06-19_16_2,20.348389
1173_2016-06-19_16_3,22.028772
1173_2016-06-19_16_4,23.05161
1173_2016-06-19_16_5,28.67305
1173_2016-06-19_16_6,26.588207
1174_2016-06-19_16_1,23.08303
1174_2016-06-19_16_2,19.674534
1174_2016-06-19_16_3,21.040037
1174_2016-06-19_16_4,23.912304
1174_2016-06-19_16_5,24.675209
1174_2016-06-19_16_6,25.32752
1175_2016-06-19_16_1,11.057743
1175_2016-06-19_16_2,12.127757
1175_2016-06-19_16_3,12.842207
1175_2016-06-19_16_4,14.915899
1175_2016-06-19_16_5,15.699466
1175_2016-06-19_16_6,12.253136
1176_2016-06-19_16_1,18.985487
1176_2016-06-19_16_2,19.37582
1176_2016-06-19_16_3,20.720201
1176_2016-06-19_16_4,22.72583
1176_2016-06-19_16_5,21.52585
1176_2016-06-19_16_6,22.672462
1177_2016-06-19_16_1,242.36476
1177_2016-06-19_16_2,279.07343
1177_2016-06-19_16_3,299.96823
1177_2016-06-19_16_4,269.0622
1177_2016-06-19_16_5,325.2937
1177_2016-06-19_16_6,334.97516
1178_2016-06-19_16_1,444.02094
1178_2016-06-19_16_2,500.0315
1178_2016-06-19_16_3,434.2423
1178_2016-06-19_16_4,412.30908
1178_2016-06-19_16_5,459.97104
1178_2016-06-19_16_6,431.25143
1179_2016-06-19_16_1,491.39853
1179_2016-06-19_16_2,547.23865
1179_2016-06-19_16_3,466.1647
1179_2016-06-19_16_4,450.48138
1179_2016-06-19_16_5,451.29935
1179_2016-06-19_16_6,416.0988
1180_2016-06-19_16_1,629.42255
1180_2016-06-19_16_2,693.85455
1180_2016-06-19_16_3,599.43555
1180_2016-06-19_16_4,559.47375
1180_2016-06-19_16_5,532.50745
1180_2016-06-19_16_6,447.168
1181_2016-06-19_16_1,897.65125
1181_2016-06-19_16_2,1122.1208
1181_2016-06-19_16_3,1197.973
1181_2016-06-19_16_4,950.642
1181_2016-06-19_16_5,1168.5957
1181_2016-06-19_16_6,1188.063
1182_2016-06-19_16_1,455.0401
1182_2016-06-19_16_2,496.86157
1182_2016-06-19_16_3,501.83704
1182_2016-06-19_16_4,393.73166
1182_2016-06-19_16_5,541.7465
1182_2016-06-19_16_6,549.14545
1183_2016-06-19_16_1,69.01376
1183_2016-06-19_16_2,96.2282
1183_2016-06-19_16_3,88.14396
1183_2016-06-19_16_4,84.492165
1183_2016-06-19_16_5,75.73242
1183_2016-06-19_16_6,86.480804
1184_2016-06-19_16_1,23.1891
1184_2016-06-19_16_2,21.241236
1184_2016-06-19_16_3,17.650583
1184_2016-06-19_16_4,16.338766
1184_2016-06-19_16_5,9.973724
1184_2016-06-19_16_6,8.154804
1221_2016-06-19_16_1,4.5254717
1221_2016-06-19_16_2,4.2678804
1221_2016-06-19_16_3,6.1452613
1221_2016-06-19_16_4,9.510637
1221_2016-06-19_16_5,8.272026
1221_2016-06-19_16_6,12.229794
1222_2016-06-19_16_1,8.038203
1222_2016-06-19_16_2,6.533756
1222_2016-06-19_16_3,10.148832
1222_2016-06-19_16_4,12.034314
1222_2016-06-19_16_5,13.816559
1222_2016-06-19_16_6,18.255245
1223_2016-06-19_16_1,17.320917
1223_2016-06-19_16_2,14.102345
1223_2016-06-19_16_3,21.354982
1223_2016-06-19_16_4,18.653429
1223_2016-06-19_16_5,25.15603
1223_2016-06-19_16_6,26.175913
1224_2016-06-19_16_1,25.016356
1224_2016-06-19_16_2,24.960701
1224_2016-06-19_16_3,23.781958
1224_2016-06-19_16_4,26.03
1224_2016-06-19_16_5,24.940365
1224_2016-06-19_16_6,28.164656
1225_2016-06-19_16_1,4.0290537
1225_2016-06-19_16_2,4.549176
1225_2016-06-19_16_3,5.5544763
1225_2016-06-19_16_4,5.7062526
1225_2016-06-19_16_5,5.5095587
1225_2016-06-19_16_6,6.9531374
1227_2016-06-19_16_1,103.335884
1227_2016-06-19_16_2,139.02565
1227_2016-06-19_16_3,153.9092
1227_2016-06-19_16_4,135.16699
1227_2016-06-19_16_5,185.74342
1227_2016-06-19_16_6,206.11723
1228_2016-06-19_16_1,251.27042
1228_2016-06-19_16_2,321.7089
1228_2016-06-19_16_3,339.72583
1228_2016-06-19_16_4,323.34576
1228_2016-06-19_16_5,362.0263
1228_2016-06-19_16_6,420.86807
1229_2016-06-19_16_1,393.76514
1229_2016-06-19_16_2,440.6027
1229_2016-06-19_16_3,416.78485
1229_2016-06-19_16_4,405.58362
1229_2016-06-19_16_5,402.3758
1229_2016-06-19_16_6,422.6639
1230_2016-06-19_16_1,580.45215
1230_2016-06-19_16_2,643.42883
1230_2016-06-19_16_3,636.5531
1230_2016-06-19_16_4,585.0762
1230_2016-06-19_16_5,645.8144
1230_2016-06-19_16_6,583.9431
1231_2016-06-19_16_1,794.2623
1231_2016-06-19_16_2,833.64624
1231_2016-06-19_16_3,803.2455
1231_2016-06-19_16_4,736.5913
1231_2016-06-19_16_5,756.9623
1231_2016-06-19_16_6,594.9437
1232_2016-06-19_16_1,819.6564
1232_2016-06-19_16_2,853.74963
1232_2016-06-19_16_3,773.3661
1232_2016-06-19_16_4,701.58636
1232_2016-06-19_16_5,796.50464
1232_2016-06-19_16_6,819.486
1233_2016-06-19_16_1,587.03876
1233_2016-06-19_16_2,689.89734
1233_2016-06-19_16_3,605.2933
1233_2016-06-19_16_4,482.9754
1233_2016-06-19_16_5,500.06915
1233_2016-06-19_16_6,443.21262
1234_2016-06-19_16_1,423.93167
1234_2016-06-19_16_2,464.72708
1234_2016-06-19_16_3,437.80032
1234_2016-06-19_16_4,305.11774
1234_2016-06-19_16_5,332.57336
1234_2016-06-19_16_6,287.57443
1235_2016-06-19_16_1,187.16711
1235_2016-06-19_16_2,177.55426
1235_2016-06-19_16_3,190.30862
1235_2016-06-19_16_4,128.31386
1235_2016-06-19_16_5,108.744675
1235_2016-06-19_16_6,118.46714
1272_2016-06-19_16_1,8.125536
1272_2016-06-19_16_2,7.377521
1272_2016-06-19_16_3,8.270747
1272_2016-06-19_16_4,14.897492
1272_2016-06-19_16_5,15.257937
1272_2016-06-19_16_6,19.537252
1273_2016-06-19_16_1,7.1933784
1273_2016-06-19_16_2,10.53014
1273_2016-06-19_16_3,10.009725
1273_2016-06-19_16_4,18.36457
1273_2016-06-19_16_5,19.254559
1273_2016-06-19_16_6,25.304825
1274_2016-06-19_16_1,6.2894316
1274_2016-06-19_16_2,4.9790473
1274_2016-06-19_16_3,7.415655
1274_2016-06-19_16_4,8.379307
1274_2016-06-19_16_5,11.458274
1274_2016-06-19_16_6,13.705967
1278_2016-06-19_16_1,14.409238
1278_2016-06-19_16_2,16.768536
1278_2016-06-19_16_3,14.804611
1278_2016-06-19_16_4,15.57889
1278_2016-06-19_16_5,15.1486635
1278_2016-06-19_16_6,16.193518
1279_2016-06-19_16_1,29.574446
1279_2016-06-19_16_2,34.691116
1279_2016-06-19_16_3,29.326672
1279_2016-06-19_16_4,24.341232
1279_2016-06-19_16_5,23.717636
1279_2016-06-19_16_6,18.050417
1280_2016-06-19_16_1,176.63158
1280_2016-06-19_16_2,205.36409
1280_2016-06-19_16_3,189.9203
1280_2016-06-19_16_4,181.99467
1280_2016-06-19_16_5,159.75285
1280_2016-06-19_16_6,144.2148
1281_2016-06-19_16_1,637.22736
1281_2016-06-19_16_2,722.8814
1281_2016-06-19_16_3,699.4778
1281_2016-06-19_16_4,687.07416
1281_2016-06-19_16_5,712.9949
1281_2016-06-19_16_6,543.60956
1282_2016-06-19_16_1,959.3805
1282_2016-06-19_16_2,996.5185
1282_2016-06-19_16_3,831.67096
1282_2016-06-19_16_4,670.17255
1282_2016-06-19_16_5,645.6866
1282_2016-06-19_16_6,530.55115
1283_2016-06-19_16_1,301.25836
1283_2016-06-19_16_2,304.05634
1283_2016-06-19_16_3,245.81546
1283_2016-06-19_16_4,170.989
1283_2016-06-19_16_5,191.47011
1283_2016-06-19_16_6,145.05829
1284_2016-06-19_16_1,149.00793
1284_2016-06-19_16_2,143.96687
1284_2016-06-19_16_3,131.06483
1284_2016-06-19_16_4,82.492294
1284_2016-06-19_16_5,72.90067
1284_2016-06-19_16_6,72.28356
1285_2016-06-19_16_1,315.55258
1285_2016-06-19_16_2,330.03055
1285_2016-06-19_16_3,273.8901
1285_2016-06-19_16_4,241.72089
1285_2016-06-19_16_5,226.69333
1285_2016-06-19_16_6,231.0348
1286_2016-06-19_16_1,238.24142
1286_2016-06-19_16_2,265.52536
1286_2016-06-19_16_3,218.57127
1286_2016-06-19_16_4,179.35182
1286_2016-06-19_16_5,191.34007
1286_2016-06-19_16_6,173.32556
1287_2016-06-19_16_1,88.50694
1287_2016-06-19_16_2,72.142334
1287_2016-06-19_16_3,64.94565
1287_2016-06-19_16_4,54.83494
1287_2016-06-19_16_5,53.14905
1287_2016-06-19_16_6,55.42491
1326_2016-06-19_16_1,14.355222
1326_2016-06-19_16_2,26.753168
1326_2016-06-19_16_3,19.75527
1326_2016-06-19_16_4,26.341095
1326_2016-06-19_16_5,37.547184
1326_2016-06-19_16_6,46.34165
1327_2016-06-19_16_1,13.556257
1327_2016-06-19_16_2,21.391407
1327_2016-06-19_16_3,25.450779
1327_2016-06-19_16_4,28.683672
1327_2016-06-19_16_5,37.605434
1327_2016-06-19_16_6,47.5035
1331_2016-06-19_16_1,34.188805
1331_2016-06-19_16_2,36.20074
1331_2016-06-19_16_3,41.329033
1331_2016-06-19_16_4,33.70035
1331_2016-06-19_16_5,34.1496
1331_2016-06-19_16_6,26.135225
1332_2016-06-19_16_1,357.68134
1332_2016-06-19_16_2,387.37817
1332_2016-06-19_16_3,345.74338
1332_2016-06-19_16_4,303.79434
1332_2016-06-19_16_5,269.41467
1332_2016-06-19_16_6,223.83339
1333_2016-06-19_16_1,467.4875
1333_2016-06-19_16_2,469.26523
1333_2016-06-19_16_3,380.8113
1333_2016-06-19_16_4,349.3564
1333_2016-06-19_16_5,351.18927
1333_2016-06-19_16_6,258.88602
1334_2016-06-19_16_1,489.85095
1334_2016-06-19_16_2,400.70795
1334_2016-06-19_16_3,344.6162
1334_2016-06-19_16_4,299.9873
1334_2016-06-19_16_5,241.27518
1334_2016-06-19_16_6,227.36896
1335_2016-06-19_16_1,88.68045
1335_2016-06-19_16_2,84.15838
1335_2016-06-19_16_3,68.42383
1335_2016-06-19_16_4,50.47806
1335_2016-06-19_16_5,40.703056
1335_2016-06-19_16_6,36.676136
1336_2016-06-19_16_1,105.42329
1336_2016-06-19_16_2,98.44436
1336_2016-06-19_16_3,74.06214
1336_2016-06-19_16_4,53.18288
1336_2016-06-19_16_5,49.10087
1336_2016-06-19_16_6,35.85586
1337_2016-06-19_16_1,81.04623
1337_2016-06-19_16_2,79.473564
1337_2016-06-19_16_3,71.814865
1337_2016-06-19_16_4,59.49093
1337_2016-06-19_16_5,55.449905
1337_2016-06-19_16_6,80.27642
1338_2016-06-19_16_1,30.062195
1338_2016-06-19_16_2,29.663954
1338_2016-06-19_16_3,25.953617
1338_2016-06-19_16_4,26.134016
1338_2016-06-19_16_5,22.68332
1338_2016-06-19_16_6,26.908737
1339_2016-06-19_16_1,11.672388
1339_2016-06-19_16_2,11.41512
1339_2016-06-19_16_3,13.758761
1339_2016-06-19_16_4,11.500855
1339_2016-06-19_16_5,10.956118
1339_2016-06-19_16_6,12.669221
1376_2016-06-19_16_1,5.7445645
1376_2016-06-19_16_2,6.562103
1376_2016-06-19_16_3,8.605827
1376_2016-06-19_16_4,9.820285
1376_2016-06-19_16_5,15.923524
1376_2016-06-19_16_6,18.382822
1377_2016-06-19_16_1,5.49214
1377_2016-06-19_16_2,7.8710847
1377_2016-06-19_16_3,10.335666
1377_2016-06-19_16_4,10.589643
1377_2016-06-19_16_5,13.942551
1377_2016-06-19_16_6,15.182943
1378_2016-06-19_16_1,5.298192
1378_2016-06-19_16_2,5.708049
1378_2016-06-19_16_3,5.7543106
1378_2016-06-19_16_4,9.284249
1378_2016-06-19_16_5,11.29269
1378_2016-06-19_16_6,15.013846
1380_2016-06-19_16_1,11.965092
1380_2016-06-19_16_2,10.762123
1380_2016-06-19_16_3,11.78605
1380_2016-06-19_16_4,11.889507
1380_2016-06-19_16_5,12.125699
1380_2016-06-19_16_6,16.916853
1382_2016-06-19_16_1,21.409168
1382_2016-06-19_16_2,21.596304
1382_2016-06-19_16_3,24.591728
1382_2016-06-19_16_4,25.39143
1382_2016-06-19_16_5,23.532267
1382_2016-06-19_16_6,22.166557
1383_2016-06-19_16_1,192.51677
1383_2016-06-19_16_2,192.95357
1383_2016-06-19_16_3,177.37926
1383_2016-06-19_16_4,141.23843
1383_2016-06-19_16_5,104.83204
1383_2016-06-19_16_6,97.180725
1384_2016-06-19_16_1,451.00247
1384_2016-06-19_16_2,492.17758
1384_2016-06-19_16_3,390.2095
1384_2016-06-19_16_4,341.57187
