1075_2016-06-18_17_1,132.59204
1075_2016-06-18_17_2,118.86136
1075_2016-06-18_17_3,98.439
1075_2016-06-18_17_4,101.887794
1075_2016-06-18_17_5,99.23487
1075_2016-06-18_17_6,97.540985
1076_2016-06-18_17_1,241.04056
1076_2016-06-18_17_2,216.68279
1076_2016-06-18_17_3,183.1925
1076_2016-06-18_17_4,184.11374
1076_2016-06-18_17_5,143.27588
1076_2016-06-18_17_6,128.01605
1077_2016-06-18_17_1,139.06728
1077_2016-06-18_17_2,151.05666
1077_2016-06-18_17_3,124.69602
1077_2016-06-18_17_4,114.59923
1077_2016-06-18_17_5,119.87614
1077_2016-06-18_17_6,72.09025
1125_2016-06-18_17_1,105.567635
1125_2016-06-18_17_2,102.74515
1125_2016-06-18_17_3,104.3487
1125_2016-06-18_17_4,92.74757
1125_2016-06-18_17_5,90.365715
1125_2016-06-18_17_6,84.58406
1126_2016-06-18_17_1,292.16864
1126_2016-06-18_17_2,278.98663
1126_2016-06-18_17_3,247.47864
1126_2016-06-18_17_4,236.03564
1126_2016-06-18_17_5,220.03699
1126_2016-06-18_17_6,235.82028
1127_2016-06-18_17_1,333.31046
1127_2016-06-18_17_2,375.902
1127_2016-06-18_17_3,360.643
1127_2016-06-18_17_4,373.71872
1127_2016-06-18_17_5,388.22394
1127_2016-06-18_17_6,411.14905
1128_2016-06-18_17_1,357.73145
1128_2016-06-18_17_2,454.49008
1128_2016-06-18_17_3,439.97766
1128_2016-06-18_17_4,499.1599
1128_2016-06-18_17_5,588.1319
1128_2016-06-18_17_6,591.1935
1129_2016-06-18_17_1,476.54462
1129_2016-06-18_17_2,558.0737
1129_2016-06-18_17_3,502.48215
1129_2016-06-18_17_4,643.4838
1129_2016-06-18_17_5,723.57776
1129_2016-06-18_17_6,782.25385
1130_2016-06-18_17_1,627.4577
1130_2016-06-18_17_2,644.626
1130_2016-06-18_17_3,629.21655
1130_2016-06-18_17_4,733.96484
1130_2016-06-18_17_5,805.524
1130_2016-06-18_17_6,851.9256
1131_2016-06-18_17_1,189.37224
1131_2016-06-18_17_2,201.47588
1131_2016-06-18_17_3,151.22577
1131_2016-06-18_17_4,176.35722
1131_2016-06-18_17_5,218.73608
1131_2016-06-18_17_6,206.32408
1132_2016-06-18_17_1,86.5439
1132_2016-06-18_17_2,83.73159
1132_2016-06-18_17_3,53.56561
1132_2016-06-18_17_4,53.866146
1132_2016-06-18_17_5,39.084293
1132_2016-06-18_17_6,43.39735
1172_2016-06-18_17_1,5.735571
1172_2016-06-18_17_2,7.761717
1172_2016-06-18_17_3,5.5440054
1172_2016-06-18_17_4,8.867385
1172_2016-06-18_17_5,11.209657
1172_2016-06-18_17_6,16.08463
1173_2016-06-18_17_1,27.57293
1173_2016-06-18_17_2,26.11009
1173_2016-06-18_17_3,32.517036
1173_2016-06-18_17_4,31.642727
1173_2016-06-18_17_5,34.537975
1173_2016-06-18_17_6,52.43672
1174_2016-06-18_17_1,33.189835
1174_2016-06-18_17_2,31.717945
1174_2016-06-18_17_3,31.656864
1174_2016-06-18_17_4,29.78454
1174_2016-06-18_17_5,31.675947
1174_2016-06-18_17_6,37.37478
1175_2016-06-18_17_1,13.073514
1175_2016-06-18_17_2,14.0188465
1175_2016-06-18_17_3,17.076342
1175_2016-06-18_17_4,17.734015
1175_2016-06-18_17_5,17.480076
1175_2016-06-18_17_6,17.560465
1176_2016-06-18_17_1,26.03967
1176_2016-06-18_17_2,31.817781
1176_2016-06-18_17_3,27.930012
1176_2016-06-18_17_4,34.119347
1176_2016-06-18_17_5,39.89292
1176_2016-06-18_17_6,38.448753
1177_2016-06-18_17_1,371.8908
1177_2016-06-18_17_2,381.78146
1177_2016-06-18_17_3,396.99832
1177_2016-06-18_17_4,463.66293
1177_2016-06-18_17_5,498.6942
1177_2016-06-18_17_6,616.0272
1178_2016-06-18_17_1,653.3184
1178_2016-06-18_17_2,680.13983
1178_2016-06-18_17_3,644.29395
1178_2016-06-18_17_4,743.08984
1178_2016-06-18_17_5,767.7961
1178_2016-06-18_17_6,942.94965
1179_2016-06-18_17_1,706.1744
1179_2016-06-18_17_2,738.7611
1179_2016-06-18_17_3,679.0435
1179_2016-06-18_17_4,716.0285
1179_2016-06-18_17_5,714.3302
1179_2016-06-18_17_6,773.9318
1180_2016-06-18_17_1,790.3356
1180_2016-06-18_17_2,797.41766
1180_2016-06-18_17_3,681.4127
1180_2016-06-18_17_4,760.2269
1180_2016-06-18_17_5,734.91876
1180_2016-06-18_17_6,749.28845
1181_2016-06-18_17_1,901.01886
1181_2016-06-18_17_2,880.7831
1181_2016-06-18_17_3,878.00244
1181_2016-06-18_17_4,902.6726
1181_2016-06-18_17_5,911.04224
1181_2016-06-18_17_6,806.5631
1182_2016-06-18_17_1,524.4591
1182_2016-06-18_17_2,574.8385
1182_2016-06-18_17_3,523.7212
1182_2016-06-18_17_4,593.5675
1182_2016-06-18_17_5,726.0698
1182_2016-06-18_17_6,797.5614
1183_2016-06-18_17_1,113.74211
1183_2016-06-18_17_2,118.83007
1183_2016-06-18_17_3,120.99868
1183_2016-06-18_17_4,127.58182
1183_2016-06-18_17_5,137.12541
1183_2016-06-18_17_6,134.30345
1184_2016-06-18_17_1,24.972773
1184_2016-06-18_17_2,27.834824
1184_2016-06-18_17_3,21.088978
1184_2016-06-18_17_4,17.99352
1184_2016-06-18_17_5,15.073396
1184_2016-06-18_17_6,11.429138
1221_2016-06-18_17_1,8.041103
1221_2016-06-18_17_2,6.9108634
1221_2016-06-18_17_3,8.163889
1221_2016-06-18_17_4,11.51327
1221_2016-06-18_17_5,16.58266
1221_2016-06-18_17_6,20.855219
1222_2016-06-18_17_1,11.149645
1222_2016-06-18_17_2,12.6390505
