1075_2016-06-05_9_1,62.183514
1075_2016-06-05_9_2,99.1624
1075_2016-06-05_9_3,118.38964
1075_2016-06-05_9_4,153.2068
1075_2016-06-05_9_5,151.28693
1075_2016-06-05_9_6,148.15303
1076_2016-06-05_9_1,172.08446
1076_2016-06-05_9_2,214.3239
1076_2016-06-05_9_3,255.08685
1076_2016-06-05_9_4,254.98769
1076_2016-06-05_9_5,248.13733
1076_2016-06-05_9_6,222.71298
1077_2016-06-05_9_1,85.71585
1077_2016-06-05_9_2,97.07096
1077_2016-06-05_9_3,108.43495
1077_2016-06-05_9_4,114.05701
1077_2016-06-05_9_5,117.05441
1077_2016-06-05_9_6,114.32656
1125_2016-06-05_9_1,56.253372
1125_2016-06-05_9_2,62.48223
1125_2016-06-05_9_3,74.39281
1125_2016-06-05_9_4,82.69888
1125_2016-06-05_9_5,87.046745
1125_2016-06-05_9_6,68.54896
1126_2016-06-05_9_1,161.31686
1126_2016-06-05_9_2,226.82133
1126_2016-06-05_9_3,238.56046
1126_2016-06-05_9_4,259.34772
1126_2016-06-05_9_5,253.46616
1126_2016-06-05_9_6,254.18222
1127_2016-06-05_9_1,223.0691
1127_2016-06-05_9_2,252.29607
1127_2016-06-05_9_3,273.3899
1127_2016-06-05_9_4,305.62573
1127_2016-06-05_9_5,322.88663
1127_2016-06-05_9_6,273.70862
1128_2016-06-05_9_1,199.83368
1128_2016-06-05_9_2,255.49266
1128_2016-06-05_9_3,283.3551
1128_2016-06-05_9_4,310.9454
1128_2016-06-05_9_5,330.26178
1128_2016-06-05_9_6,289.6301
1129_2016-06-05_9_1,278.10074
1129_2016-06-05_9_2,318.09482
1129_2016-06-05_9_3,344.20056
1129_2016-06-05_9_4,391.26898
1129_2016-06-05_9_5,373.98813
1129_2016-06-05_9_6,348.24
1130_2016-06-05_9_1,248.9146
1130_2016-06-05_9_2,359.9302
1130_2016-06-05_9_3,407.89072
1130_2016-06-05_9_4,442.3916
1130_2016-06-05_9_5,470.02167
1130_2016-06-05_9_6,482.10205
1131_2016-06-05_9_1,94.122314
1131_2016-06-05_9_2,127.91538
1131_2016-06-05_9_3,132.76852
1131_2016-06-05_9_4,152.17877
1131_2016-06-05_9_5,186.33386
1131_2016-06-05_9_6,177.50143
1132_2016-06-05_9_1,59.864677
1132_2016-06-05_9_2,94.56629
1132_2016-06-05_9_3,133.43553
1132_2016-06-05_9_4,145.78336
1132_2016-06-05_9_5,151.30893
1132_2016-06-05_9_6,125.739136
1172_2016-06-05_9_1,8.028911
1172_2016-06-05_9_2,7.415459
1172_2016-06-05_9_3,6.8516326
1172_2016-06-05_9_4,6.7009525
1172_2016-06-05_9_5,7.323344
1172_2016-06-05_9_6,6.370429
1173_2016-06-05_9_1,30.134844
1173_2016-06-05_9_2,20.154673
1173_2016-06-05_9_3,17.245382
1173_2016-06-05_9_4,18.134445
1173_2016-06-05_9_5,18.15915
1173_2016-06-05_9_6,19.381796
1174_2016-06-05_9_1,30.108942
1174_2016-06-05_9_2,25.756695
1174_2016-06-05_9_3,25.65527
1174_2016-06-05_9_4,33.959076
1174_2016-06-05_9_5,33.217205
1174_2016-06-05_9_6,27.67678
1175_2016-06-05_9_1,11.499396
1175_2016-06-05_9_2,15.581253
1175_2016-06-05_9_3,18.276937
1175_2016-06-05_9_4,27.982414
1175_2016-06-05_9_5,26.133625
1175_2016-06-05_9_6,27.304043
1176_2016-06-05_9_1,21.385235
1176_2016-06-05_9_2,22.704533
1176_2016-06-05_9_3,31.186047
1176_2016-06-05_9_4,27.158287
1176_2016-06-05_9_5,25.680296
1176_2016-06-05_9_6,23.425045
1177_2016-06-05_9_1,144.59116
1177_2016-06-05_9_2,198.3089
1177_2016-06-05_9_3,241.32402
1177_2016-06-05_9_4,275.1706
1177_2016-06-05_9_5,274.16537
1177_2016-06-05_9_6,286.81943
1178_2016-06-05_9_1,276.762
1178_2016-06-05_9_2,326.78506
1178_2016-06-05_9_3,414.25565
1178_2016-06-05_9_4,486.17752
1178_2016-06-05_9_5,518.28345
1178_2016-06-05_9_6,487.15247
1179_2016-06-05_9_1,421.49692
1179_2016-06-05_9_2,509.65506
1179_2016-06-05_9_3,561.51556
1179_2016-06-05_9_4,584.7126
1179_2016-06-05_9_5,574.05426
1179_2016-06-05_9_6,534.73773
1180_2016-06-05_9_1,487.6414
1180_2016-06-05_9_2,611.3929
1180_2016-06-05_9_3,657.88
1180_2016-06-05_9_4,698.3091
1180_2016-06-05_9_5,679.3739
1180_2016-06-05_9_6,662.19824
1181_2016-06-05_9_1,669.1298
1181_2016-06-05_9_2,870.94135
1181_2016-06-05_9_3,916.19507
1181_2016-06-05_9_4,910.7336
1181_2016-06-05_9_5,886.43335
1181_2016-06-05_9_6,819.1576
1182_2016-06-05_9_1,462.62985
1182_2016-06-05_9_2,518.25195
1182_2016-06-05_9_3,507.0558
1182_2016-06-05_9_4,519.4816
1182_2016-06-05_9_5,499.29504
1182_2016-06-05_9_6,423.298
1183_2016-06-05_9_1,180.2109
1183_2016-06-05_9_2,134.9866
1183_2016-06-05_9_3,134.47348
1183_2016-06-05_9_4,130.04607
1183_2016-06-05_9_5,105.978134
1183_2016-06-05_9_6,101.668106
1184_2016-06-05_9_1,39.391136
1184_2016-06-05_9_2,34.1409
1184_2016-06-05_9_3,37.550995
1184_2016-06-05_9_4,26.716682
1184_2016-06-05_9_5,24.257885
1184_2016-06-05_9_6,21.623304
1221_2016-06-05_9_1,6.7599883
1221_2016-06-05_9_2,7.1677656
1221_2016-06-05_9_3,8.261059
1221_2016-06-05_9_4,7.864783
1221_2016-06-05_9_5,7.371639
1221_2016-06-05_9_6,6.394919
1222_2016-06-05_9_1,9.711278
1222_2016-06-05_9_2,10.695009
1222_2016-06-05_9_3,9.022196
1222_2016-06-05_9_4,7.8429465
1222_2016-06-05_9_5,11.880632
1222_2016-06-05_9_6,8.760149
1223_2016-06-05_9_1,17.231756
1223_2016-06-05_9_2,18.099184
1223_2016-06-05_9_3,18.522598
1223_2016-06-05_9_4,21.5353
1223_2016-06-05_9_5,25.294699
1223_2016-06-05_9_6,20.00719
1224_2016-06-05_9_1,23.105183
1224_2016-06-05_9_2,25.550755
1224_2016-06-05_9_3,27.158754
1224_2016-06-05_9_4,28.112274
