1075_2016-06-21_11_1,92.84962
1075_2016-06-21_11_2,107.91552
1075_2016-06-21_11_3,119.541275
1075_2016-06-21_11_4,107.09071
1075_2016-06-21_11_5,85.97461
1075_2016-06-21_11_6,105.09198
1076_2016-06-21_11_1,214.4242
1076_2016-06-21_11_2,215.39014
1076_2016-06-21_11_3,231.21667
1076_2016-06-21_11_4,191.77551
1076_2016-06-21_11_5,161.81306
1076_2016-06-21_11_6,192.10677
1077_2016-06-21_11_1,107.766075
1077_2016-06-21_11_2,114.183105
1077_2016-06-21_11_3,106.874466
1077_2016-06-21_11_4,101.35975
1077_2016-06-21_11_5,79.258446
1077_2016-06-21_11_6,126.52471
1125_2016-06-21_11_1,73.71319
1125_2016-06-21_11_2,82.31131
1125_2016-06-21_11_3,84.7111
1125_2016-06-21_11_4,81.525406
1125_2016-06-21_11_5,74.741806
1125_2016-06-21_11_6,96.9527
1126_2016-06-21_11_1,207.193
1126_2016-06-21_11_2,225.95767
1126_2016-06-21_11_3,228.61989
1126_2016-06-21_11_4,204.24146
1126_2016-06-21_11_5,177.19627
1126_2016-06-21_11_6,237.11964
1127_2016-06-21_11_1,298.64566
1127_2016-06-21_11_2,284.4845
1127_2016-06-21_11_3,293.50272
1127_2016-06-21_11_4,268.7765
1127_2016-06-21_11_5,216.17883
1127_2016-06-21_11_6,278.72543
1128_2016-06-21_11_1,273.68448
1128_2016-06-21_11_2,288.16238
1128_2016-06-21_11_3,306.94745
1128_2016-06-21_11_4,268.62314
1128_2016-06-21_11_5,226.21703
1128_2016-06-21_11_6,279.5012
1129_2016-06-21_11_1,218.93318
1129_2016-06-21_11_2,238.74284
1129_2016-06-21_11_3,246.93922
1129_2016-06-21_11_4,232.75244
1129_2016-06-21_11_5,179.19655
1129_2016-06-21_11_6,210.37938
1130_2016-06-21_11_1,271.064
1130_2016-06-21_11_2,302.23175
1130_2016-06-21_11_3,335.26993
1130_2016-06-21_11_4,325.2801
1130_2016-06-21_11_5,307.10767
1130_2016-06-21_11_6,382.55685
1131_2016-06-21_11_1,121.59759
1131_2016-06-21_11_2,137.45306
1131_2016-06-21_11_3,153.18314
1131_2016-06-21_11_4,153.52715
1131_2016-06-21_11_5,150.80887
1131_2016-06-21_11_6,178.83086
1132_2016-06-21_11_1,64.08016
1132_2016-06-21_11_2,64.979645
1132_2016-06-21_11_3,72.454094
1132_2016-06-21_11_4,59.62211
1132_2016-06-21_11_5,51.384293
1132_2016-06-21_11_6,63.206524
1172_2016-06-21_11_1,2.6545386
1172_2016-06-21_11_2,0.0
1172_2016-06-21_11_3,1.3275888
1172_2016-06-21_11_4,1.9969492
1172_2016-06-21_11_5,2.062108
1172_2016-06-21_11_6,3.1179757
1173_2016-06-21_11_1,6.4947715
1173_2016-06-21_11_2,7.330158
1173_2016-06-21_11_3,7.0438867
1173_2016-06-21_11_4,6.6597853
1173_2016-06-21_11_5,5.115214
1173_2016-06-21_11_6,8.77078
1174_2016-06-21_11_1,15.267586
1174_2016-06-21_11_2,16.426483
1174_2016-06-21_11_3,12.347351
1174_2016-06-21_11_4,11.691377
1174_2016-06-21_11_5,11.433747
1174_2016-06-21_11_6,14.776727
1175_2016-06-21_11_1,7.125131
1175_2016-06-21_11_2,7.9740233
1175_2016-06-21_11_3,8.298353
